Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
0	20	1	19	72	2	6	23	29	1	0	0	1	1	3	5	4	6	7	6	7	0	0				0.2179995	2	6	4	4	4	
1	20	1	19	70	1	13	0	13	1	0	0	1	1	3	5	4	7	7	7	7	1	1				0.0720023	3	7	4	5	2	4	4	
2	20	1	19	82	5	37	1	38	1	0	0	1	1	3	5	7	10	11	10	11	2	2				0.0520072	2	10	7	7	7	
3	20	2	18	106	3	13	376	389	1	0	0	1	1	3	5	6	8	10	8	10	0	0				3.0110174	4	8	5	7	6	7	6	6	6	
4	20	0	20	127	0	113	0	113	1	0	0	1	1	3	5	10	12	12	12	12	0	0				0.116984	3	12	10	12	10	10	10	
5	20	0	20	45	0	19	0	19	1	0	0	1	1	3	5	0	3	3	3	3	0	0				0.053998	4	3	0	3	0	2	-1.77635683940025E-15	0	0	
6	20	0	20	73	1	16	0	16	1	0	0	1	1	3	5	4	7	7	7	7	1	1				0.1190005	3	7	4	5	4	4	4	
7	20	1	19	106	1	33	114	147	1	0	0	1	1	3	5	6	9	9	9	9	1	1				0.1739991	3	9	6	7	3	6	6	
8	20	3	17	84	1	47	1533	1580	1	0	0	1	1	3	5	8	10	12	10	13	0	0				22.6540042	4	10	7	9	8	9	7	8	8	
9	20	0	20	101	1	64	0	64	1	0	0	1	1	3	5	7	10	10	10	10	0	0				0.233017	4	10	7	9	6	8	7	7	7	
10	20	1	19	78	2	26	85	111	1	0	0	1	1	3	5	4	7	8	7	8	0	0				0.1190006	2	7	3.99999999999999	4	4	
11	20	1	19	139	3	64	1984	2048	1	0	0	1	1	3	5	8	12	13	12	13	1	1				21.8400054	4	12	8	9	8	9	7	8	8	
12	20	1	19	119	8	52	1743	1795	1	0	0	1	1	3	5	13	16	17	16	17	6	6				15.4310005	2	16	13	13	13	
13	20	0	20	106	8	20	0	20	1	0	0	1	1	3	5	9	12	12	12	12	3	3				0.0330022	2	12	9	9	9	
14	20	2	18	69	1	1	100	101	1	0	0	1	1	3	5	4	7	9	7	9	1	1				0.1819904	3	7	4	6	2	4	4	
15	20	1	19	84	1	0	8	8	1	0	0	1	1	3	5	0	2	3	2	3	0	0				0.0660027	5	2	0	2	0	2	0	2	0	0	0	
16	20	1	19	91	4	12	165	177	1	0	0	1	1	3	5	4	7	8	7	8	2	2				0.1019871	2	7	4	4	4	
17	20	1	19	47	2	0	0	0	1	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0059988	1	0	0	
18	20	0	20	128	1	47	0	47	1	0	0	1	1	3	5	6	9	9	9	9	1	1				0.0889965	3	9	6	7	6	6	6	
19	20	0	20	79	1	0	0	0	1	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0060009	1	0	0	
20	20	0	20	50	0	0	0	0	1	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0059999	1	0	0	
21	20	0	20	117	7	53	0	53	1	0	0	1	1	3	5	8	11	11	11	11	3	3				0.2100019	4	11	8	9	8	9	8	8	8	
22	20	2	18	71	1	2	116	118	1	0	0	1	1	3	5	4	6	8	6	8	0	0				0.1169986	2	6	4	4	4	
23	20	0	20	122	5	28	0	28	1	0	0	1	1	3	5	7	10	10	10	10	3	3				0.0390019	2	10	7	7	7	
24	20	1	19	128	5	76	902	978	1	0	0	1	1	3	5	10	14	15	14	15	3	3				4.5640012	2	14	10	10	10	
25	20	0	20	41	0	2	0	2	1	0	0	1	1	3	5	0	2	2	2	2	0	0				0.0289804	3	2	-1.77635683940025E-15	2	-1.77635683940025E-15	0	-1.77635683940025E-15	
26	20	0	20	93	4	9	0	9	1	0	0	1	1	3	5	3	5	5	5	5	0	0				0.12	5	5	2	5	2	4	3	4	3	3	3	
27	20	0	20	87	1	29	0	29	1	0	0	1	1	3	5	5	8	8	8	8	1	1				0.0649985	3	8	5	6	5	5	5	
28	20	1	19	121	3	134	1498	1632	1	0	0	1	1	3	5	7	10	11	10	10	1	1				16.5200125	4	10	7	8	7	8	7	7	7	
29	20	0	20	76	6	7	0	7	1	0	0	1	1	3	5	4	7	7	7	7	2	2				0.0319991	2	7	4	4	4	
0	20	1	19	72	2	6	23	29	2	0	0	1	1	3	5	2	6	7	6	7	0	0				0.2120027	2	6	2	2	2	
1	20	1	19	70	1	13	0	13	2	0	0	1	1	3	5	2	7	7	7	7	1	1				0.0250017	2	7	2	2	2	
2	20	1	19	82	5	37	1	38	2	0	0	1	1	3	5	4	10	11	10	11	2	2				0.1009992	4	10	3.99999999999999	7	3	6	3	4	3.99999999999999	
3	20	2	18	106	3	13	376	389	2	0	0	1	1	3	5	4.000000002	8	10	8	10	0	0				4.9029904	7	8	3	5	4	5	2	5	4	5	4	5	4	4.000000002	4	
4	20	0	20	127	0	113	0	113	2	0	0	1	1	3	5	8	12	12	12	12	0	0				0.1139841	3	12	7.99999999999999	11	6	8	7.99999999999999	
5	20	0	20	45	0	19	0	19	2	0	0	1	1	3	5	0	3	3	3	3	0	0				0.0500007	4	3	0	3	0	2	0	0	0	
6	20	0	20	73	1	16	0	16	2	0	0	1	1	3	5	2	7	7	7	7	1	1				0.0620115	3	7	2	5	2	2	2	
7	20	1	19	106	1	33	114	147	2	0	0	1	1	3	5	3	9	9	9	9	1	1				0.2509956	4	9	2.99999999999999	8	3	6	2	3	2.99999999999999	
8	20	3	17	84	1	47	1533	1580	2	0	0	1	1	3	5	6.000000001	10	12	10	13	0	0				28.6200133	5	10	4	7	5	7	5	7	5	6.000000001	6	
9	20	0	20	101	1	64	0	64	2	0	0	1	1	3	5	4.000000001	10	10	10	10	0	0				0.4380056	7	10	4	6	4	5	4	5	4	5	4	5	4	4.000000001	4	
10	20	1	19	78	2	26	85	111	2	0	0	1	1	3	5	2	7	8	7	8	0	0				0.1939897	2	7	2	2	2	
11	20	1	19	139	3	64	1984	2048	2	0	0	1	1	3	5	5	12	13	12	13	1	1				42.7139846	6	12	5	6	5	6	5	6	4	6	4	5	5	
12	20	1	19	119	8	52	1743	1795	2	0	0	1	1	3	5	10	16	17	16	17	6	6				70.750986	7	16	10	15	9	12	9	12	9	11	9	11	8	10	10	
13	20	0	20	106	8	20	0	20	2	0	0	1	1	3	5	6	12	12	12	12	3	3				0.0320037	2	12	5.99999999999999	6	5.99999999999999	
14	20	2	18	69	1	1	100	101	2	0	0	1	1	3	5	2	7	9	7	9	1	1				0.3870027	3	7	2	3	2	2	2	
15	20	1	19	84	1	0	8	8	2	0	0	1	1	3	5	0	2	3	2	3	0	0				0.0200025	2	2	0	0	0	
16	20	1	19	91	4	12	165	177	2	0	0	1	1	3	5	2	7	8	7	8	2	2				0.0979808	2	7	2	2	2	
17	20	1	19	47	2	0	0	0	2	0	0	1	1	3	5	0	0	0	0	0	0	0				0.00799	1	0	0	
18	20	0	20	128	1	47	0	47	2	0	0	1	1	3	5	4	9	9	9	9	1	1				0.0420193	2	9	4	4	4	
19	20	0	20	79	1	0	0	0	2	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0059973	1	0	0	
20	20	0	20	50	0	0	0	0	2	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0049871	1	0	0	
21	20	0	20	117	7	53	0	53	2	0	0	1	1	3	5	6	11	11	11	11	3	3				0.229991	5	11	4.99999999999999	9	6	8.00000000166667	6	8	6	6	6	
22	20	2	18	71	1	2	116	118	2	0	0	1	1	3	5	2	6	8	6	8	0	0				0.2389891	2	6	2	2	2	
23	20	0	20	122	5	28	0	28	2	0	0	1	1	3	5	4	10	10	10	10	3	3				0.2029995	4	10	4	5	4	5	4	4	4	
24	20	1	19	128	5	76	902	978	2	0	0	1	1	3	5	7	14	15	14	15	3	3				14.8310133	6	14	6.99999999999999	9	7	9	7	8	6.99999999999999	8	7	7	6.99999999999999	
25	20	0	20	41	0	2	0	2	2	0	0	1	1	3	5	0	2	2	2	2	0	0				0.014996	2	2	0	0	0	
26	20	0	20	93	4	9	0	9	2	0	0	1	1	3	5	2	5	5	5	5	0	0				0.0820022	3	5	0	3	0	2	2	
27	20	0	20	87	1	29	0	29	2	0	0	1	1	3	5	2	8	8	8	8	1	1				0.0840108	4	8	2	3	2	3	0	2	2	
28	20	1	19	121	3	134	1498	1632	2	0	0	1	1	3	5	5	10	11	10	11	1	1				45.6800023	8	10	4	8	4	6	5	6	5	6	5	6	5	6	5	5	5	
29	20	0	20	76	6	7	0	7	2	0	0	1	1	3	5	2	7	7	7	7	2	2				0.0440119	3	7	2	4	2	2	2	
0	20	1	19	72	2	6	23	29	3	0	0	1	1	3	5	0	6	7	6	7	0	0				0.0660035	2	6	-1.77635683940025E-15	0	-1.77635683940025E-15	
1	20	1	19	70	1	13	0	13	3	0	0	1	1	3	5	0	7	7	7	7	1	1				0.0260103	2	7	0	0	0	
2	20	1	19	82	5	37	1	38	3	0	0	1	1	3	5	1	10	11	10	11	2	2				0.5640025	14	10	1	4	1	4	-1.77635683940025E-15	3	0.999999999999996	3	1	3	1	3	1	3	1	3	1	3	1	3	1	3	1	3	1	1	1	
3	20	2	18	106	3	13	376	389	3	0	0	1	1	3	5	2	8	10	8	10	0	0				15.1249872	14	8	0.999999999999998	3	2	3	2	3	2	3	2	3	1	3	2	3	2	3	2	3	2	3	2	3	2	3	2	2	2	
4	20	0	20	127	0	113	0	113	3	0	0	1	1	3	5	6	12	12	12	12	0	0				0.1040051	3	12	5.99999999999999	8	2	6	5.99999999999999	
5	20	0	20	45	0	19	0	19	3	0	0	1	1	3	5	0	3	3	3	3	0	0				0.0190003	2	3	0	0	0	
6	20	0	20	73	1	16	0	16	3	0	0	1	1	3	5	0	7	7	7	7	1	1				0.0430139	3	7	0	3	-3.5527136788005E-15	0	0	
7	20	1	19	106	1	33	114	147	3	0	0	1	1	3	5	0	9	9	9	9	1	1				0.197984	4	9	0	7	0	3	0	0	0	
8	20	3	17	84	1	47	1533	1580	3	0	0	1	1	3	5	4	10	12	10	13	0	0				20.0100036	4	10	2	5	3	4	3	4	4	
9	20	0	20	101	1	64	0	64	3	0	0	1	1	3	5	2	10	10	10	10	0	0				0.6170162	10	10	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	0	2	2	
10	20	1	19	78	2	26	85	111	3	0	0	1	1	3	5	0	7	8	7	7	0	0				0.0769897	2	7	0	0	-3.5527136788005E-15	
11	20	1	19	139	3	64	1984	2048	3	0	0	1	1	3	5	3	12	13	10	11	1	0				89.6509997	10	12	2	3	2	3	2	3	2	3	2	3	2	3	2	3	2	3	1	3	2.9999999984	
12	20	1	19	119	8	52	1743	1795	3	0	0	1	1	3	5	7	16	17	16	17	6	6				89.8909994	8	16	6.9999999992	11	6	9	6.9999999992	9	6	8	6	8	6	8	6	7	6.9999999992	
13	20	0	20	106	8	20	0	20	3	0	0	1	1	3	5	4	12	12	12	12	3	3				0.032002	2	12	3.99999999999999	4	3.99999999999999	
14	20	2	18	69	1	1	100	101	3	0	0	1	1	3	5	0	7	9	7	9	1	1				0.0690145	2	7	0	0	0	
15	20	1	19	84	1	0	8	8	3	0	0	1	1	3	5	0	2	3	2	3	0	0				0.0200014	2	2	0	0	0	
16	20	1	19	91	4	12	165	177	3	0	0	1	1	3	5	0	7	8	7	8	2	2				0.0919847	2	7	-1.77635683940025E-15	0	-1.77635683940025E-15	
17	20	1	19	47	2	0	0	0	3	0	0	1	1	3	5	0	0	0	0	0	0	0				0.007995	1	0	0	
18	20	0	20	128	1	47	0	47	3	0	0	1	1	3	5	2	9	9	9	9	1	1				0.1909908	7	9	2	4	2	4	2	4	2	4	2	4	2	2	2	
19	20	0	20	79	1	0	0	0	3	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0070087	1	0	0	
20	20	0	20	50	0	0	0	0	3	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0060042	1	0	0	
21	20	0	20	117	7	53	0	53	3	0	0	1	1	3	5	4	11	11	11	11	3	3				0.145987	5	11	1.99999999999999	7	3.99999999999999	6	3.99999999999999	6	3.99999999999999	4	3.99999999999999	
22	20	2	18	71	1	2	116	118	3	0	0	1	1	3	5	0	6	8	6	8	0	0				0.0709961	2	6	0	0	-1.77635683940025E-15	
23	20	0	20	122	5	28	0	28	3	0	0	1	1	3	5	2	10	10	10	10	3	3				0.0420166	2	10	2	2	2	
24	20	1	19	128	5	76	902	978	3	0	0	1	1	3	5	4	14	15	14	15	3	3				20.4679994	8	14	4	8	4	6	4	5	4	5	4	5	4	5	4	4	4	
25	20	0	20	41	0	2	0	2	3	0	0	1	1	3	5	0	2	2	2	2	0	0				0.0159986	2	2	0	0	0	
26	20	0	20	93	4	9	0	9	3	0	0	1	1	3	5	0	5	5	5	5	0	0				0.0239789	2	5	0	0	0	
27	20	0	20	87	1	29	0	29	3	0	0	1	1	3	5	0	8	8	8	8	1	1				0.0549978	3	8	0	3	-1.77635683940025E-15	0	-1.77635683940025E-15	
28	20	1	19	121	3	134	1498	1632	3	0	0	1	1	3	5	3	10	11	10	11	1	1				75.1809872	11	10	1	5	3	5	1.99999999999999	5	3	4	1	4	1	4	3	4	3	4	3	4	0.999999999199996	3	2.99999999999999	
29	20	0	20	76	6	7	0	7	3	0	0	1	1	3	5	0	7	7	7	7	2	2				0.0359964	3	7	0	2	0	0	0	
0	20	1	19	72	2	6	23	29	4	0	0	1	1	3	5	0	6	7	6	7	0	0				0.068999	3	6	-1.77635683940025E-15	2	0	0	-1.77635683940025E-15	
1	20	1	19	70	1	13	0	13	4	0	0	1	1	3	5	0	7	7	7	7	1	1				0.0250003	2	7	0	0	0	
2	20	1	19	82	5	37	1	38	4	0	0	1	1	3	5	0	10	11	10	11	2	2				0.3169905	10	10	-5.32907051820075E-15	3	-7.105427357601E-15	3	-5.32907051820075E-15	2	0	2	-7.105427357601E-15	2	-7.105427357601E-15	2	0	2	-7.105427357601E-15	2	-7.105427357601E-15	0	0	
3	20	2	18	106	3	13	376	389	4	0	0	1	1	3	5	1	8	10	8	10	0	0				1.2400013	2	8	-5.32907051820075E-15	1	0.999999999999998	
4	20	0	20	127	0	113	0	113	4	0	0	1	1	3	5	4	12	12	12	12	0	0				0.3439817	5	12	3.99999999999999	8	-3.5527136788005E-15	6	3.99999999999999	5	1.99999999999999	4	3.99999999999999	
5	20	0	20	45	0	19	0	19	4	0	0	1	1	3	5	0	3	3	3	3	0	0				0.0209916	2	3	0	0	0	
6	20	0	20	73	1	16	0	16	4	0	0	1	1	3	5	0	7	7	7	7	1	1				0.0280018	2	7	0	0	0	
7	20	1	19	106	1	33	114	147	4	0	0	1	1	3	5	0	9	9	9	9	1	1				0.2349899	4	9	0	5	-7.105427357601E-15	4	-5.32907051820075E-15	0	0	
8	20	3	17	84	1	47	1533	1580	4	0	0	1	1	3	5	2	10	12	10	12	0	1				31.4419861	5	10	0	3	0.999999999999995	3	1	2	1	2	2	
9	20	0	20	101	1	64	0	64	4	0	0	1	1	3	5	0	10	10	10	10	0	0				0.0419934	2	10	-3.5527136788005E-15	0	-3.5527136788005E-15	
10	20	1	19	78	2	26	85	111	4	0	0	1	1	3	5	0	7	8	7	7	0	0				0.115989	3	7	0	2	-1.77635683940025E-15	0	-3.5527136788005E-15	
11	20	1	19	139	3	64	1984	2048	4	0	0	1	1	3	5	0	12	13	12	13	1	1				39.0970003	6	12	-1.77635683940025E-15	3	-1.77635683940025E-15	3	-1.77635683940025E-15	3	0	3	0	0	-1.77635683940025E-15	
12	20	1	19	119	8	52	1743	1795	4	0	0	1	1	3	5	4	16	17	16	17	6	6				412.1290145	19	16	3.99999999999999	10	2	8	3.99999999999999	7	3.99999999999999	7	3.99999999999999	7	4	6	3.99999999999999	6	3.99999999919999	6	3	6	4	6	3.99999999999999	6	3.99999999999999	6	3.99999999999999	5	3.99999999999999	5	3.99999999999999	5	3.99999999939999	5	2.99999999999999	5	3.99999999999999	4	3.99999999999999	
13	20	0	20	106	8	20	0	20	4	0	0	1	1	3	5	2	12	12	12	12	3	3				0.0310149	2	12	1.99999999999999	2	1.99999999999999	
14	20	2	18	69	1	1	100	101	4	0	0	1	1	3	5	0	7	9	7	9	1	1				0.0780044	2	7	0	0	0	
15	20	1	19	84	1	0	8	8	4	0	0	1	1	3	5	0	2	3	2	3	0	0				0.0209998	2	2	0	0	0	
16	20	1	19	91	4	12	165	177	4	0	0	1	1	3	5	0	7	8	7	8	2	2				6.9979834	29	7	-1.77635683940025E-15	1	-1.77635683940025E-15	1	0	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	0	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	0	1	-1.77635683940025E-15	1	0	1	0	1	0	1	0	1	0	1	0	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	-1.77635683940025E-15	1	0	1	0	0	-1.77635683940025E-15	
17	20	1	19	47	2	0	0	0	4	0	0	1	1	3	5	0	0	0	0	0	0	0				0.007	1	0	0	
18	20	0	20	128	1	47	0	47	4	0	0	1	1	3	5	0	9	9	9	9	1	1				0.2570136	9	9	-5.32907051820075E-15	4	-5.32907051820075E-15	2	-5.32907051820075E-15	2	-5.32907051820075E-15	2	-5.32907051820075E-15	2	-5.32907051820075E-15	2	-5.32907051820075E-15	2	-5.32907051820075E-15	0	-5.32907051820075E-15	
19	20	0	20	79	1	0	0	0	4	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0059841	1	0	0	
20	20	0	20	50	0	0	0	0	4	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0060016	1	0	0	
21	20	0	20	117	7	53	0	53	4	0	0	1	1	3	5	2.000000002	11	11	11	11	3	3				0.4350137	10	11	0	5	1.99999999999999	4	1.99999999999999	4	1.99999999999999	4	1.99999999999999	4	1.99999999999999	3	0	3	0	3	0	2.000000002	1.99999999999999	
22	20	2	18	71	1	2	116	118	4	0	0	1	1	3	5	0	6	8	6	8	0	0				0.0709819	2	6	0	0	-1.77635683940025E-15	
23	20	0	20	122	5	28	0	28	4	0	0	1	1	3	5	0	10	10	10	10	3	3				0.0350159	2	10	-3.5527136788005E-15	0	-3.5527136788005E-15	
24	20	1	19	128	5	76	902	978	4	0	0	1	1	3	5	2	14	15	14	15	3	3				21.1150104	8	14	1.99999999999999	7	2	5	2	4	2	3	1.99999999999999	3	2	3	1.99999999999999	2	1.99999999999999	
25	20	0	20	41	0	2	0	2	4	0	0	1	1	3	5	0	2	2	2	2	0	0				0.0149988	2	2	0	0	0	
26	20	0	20	93	4	9	0	9	4	0	0	1	1	3	5	0	5	5	5	5	0	0				0.0250025	2	5	0	0	0	
27	20	0	20	87	1	29	0	29	4	0	0	1	1	3	5	0	8	8	8	8	1	1				0.0670008	4	8	0	3	-1.77635683940025E-15	3	0	0	-1.77635683940025E-15	
28	20	1	19	121	3	134	1498	1632	4	0	0	1	1	3	5	1	10	11	10	11	1	1				56.0220005	8	10	0	4	0	4	0.999999999599993	4	0.999999999999995	3	0	3	0	3	0	1	0.999999999999996	
29	20	0	20	76	6	7	0	7	4	0	0	1	1	3	5	0	7	7	7	7	2	2				0.0260105	2	7	0	0	0	
